_id,販売年,品名,産地,数量（Kg）,金額（円）,平均単価（円/Kg）
10970,2006,まだら,鳥取,"7,126","1,279,320",180
10971,2006,まだら,岡山,12,"4,620",385
10972,2006,まだら,徳島,4,"5,513","1,378"
10973,2006,まだら,高知,95,"74,354",783
10974,2006,まだら,長崎,78,"100,654","1,290"
10975,2006,すけそうだら,北海道,"132,349","40,835,552",309
10976,2006,すけそうだら,青森,"8,154","2,529,660",310
10977,2006,すけそうだら,岩手,"127,620","39,798,570",312
10978,2006,すけそうだら,宮城,"28,133","5,673,151",202
10979,2006,すけそうだら,秋田,"1,467","390,600",266
10980,2006,すけそうだら,山形,"70,667","21,044,994",298
10981,2006,すけそうだら,福島,"5,783","1,155,000",200
10982,2006,すけそうだら,新潟,"8,238","2,459,835",299
10983,2006,すけそうだら,富山,638,"144,751",227
10984,2006,すけそうだら,石川,"6,327","1,756,126",278
10985,2006,はたはた,北海道,"22,039","6,298,478",286
10986,2006,はたはた,青森,"26,050","9,047,745",347
10987,2006,はたはた,秋田,"35,126","7,626,465",217
10988,2006,はたはた,山形,"176,695","50,854,474",288
10989,2006,はたはた,新潟,601,"290,326",483
10990,2006,はたはた,富山,"2,920","749,858",257
10991,2006,はたはた,石川,"680,693","179,223,709",263
10992,2006,はたはた,福井,"40,533","9,699,428",239
10993,2006,はたはた,兵庫,"84,217","24,987,749",297
10994,2006,はたはた,鳥取,"78,625","26,280,978",334
10995,2006,にぎす,青森,172,"13,545",79
10996,2006,にぎす,千葉,200,"26,250",131
10997,2006,にぎす,新潟,"6,480","1,777,388",274
10998,2006,にぎす,富山,"13,458","4,314,745",321
10999,2006,にぎす,石川,"241,351","69,181,285",287
11000,2006,にぎす,愛知,"9,884","2,736,455",277
11001,2006,にぎす,三重,8,"3,150",394
11002,2006,にぎす,兵庫,"1,454","300,825",207
11003,2006,にぎす,和歌山,"26,777","10,154,708",379
11004,2006,にぎす,鳥取,539,"89,880",167
11005,2006,さめ,宮城,6,"1,155",193
11006,2006,さめ,石川,439,"56,281",128
11007,2006,たちうお,秋田,8,"7,686",961
11008,2006,たちうお,東京,96,"85,814",894
11009,2006,たちうお,新潟,4,"2,100",525
11010,2006,たちうお,富山,546,"232,891",427
11011,2006,たちうお,石川,"4,844","3,237,472",668
11012,2006,たちうお,福井,8,"11,152","1,394"
11013,2006,たちうお,静岡,"7,157","5,025,825",702
11014,2006,たちうお,愛知,87,"193,096","2,219"
11015,2006,たちうお,三重,138,"83,160",603
11016,2006,たちうお,兵庫,"7,578","6,307,309",832
11017,2006,たちうお,和歌山,"30,793","20,766,960",674
11018,2006,たちうお,山口,123,"270,029","2,195"
11019,2006,たちうお,徳島,"8,879","7,852,320",884
11020,2006,たちうお,香川,"7,152","3,030,615",424
11021,2006,たちうお,愛媛,"2,184","1,024,800",469
11022,2006,たちうお,高知,"1,789","1,154,265",645
11023,2006,たちうお,福岡,179,"665,842","3,720"
11024,2006,たちうお,長崎,25,"10,500",420
11025,2006,たちうお,鹿児島,683,"1,017,240","1,489"
11026,2006,ほうぼう,宮城,11,"2,310",210
11027,2006,ほうぼう,福島,205,"73,495",359
11028,2006,ほうぼう,茨城,3,"1,764",588
11029,2006,ほうぼう,千葉,31,"41,329","1,333"
11030,2006,ほうぼう,新潟,51,"12,023",236
11031,2006,ほうぼう,富山,"2,592","827,086",319
11032,2006,ほうぼう,石川,"8,629","4,507,321",522
11033,2006,ほうぼう,福井,859,"366,070",426
11034,2006,ほうぼう,静岡,60,"31,500",525
11035,2006,ほうぼう,三重,147,"117,955",802
11036,2006,ほうぼう,京都,9,"2,730",303
11037,2006,ほうぼう,兵庫,125,"40,248",322
11038,2006,ほうぼう,和歌山,"3,217","2,562,231",796
11039,2006,ほうぼう,鳥取,49,"20,970",428
11040,2006,ほうぼう,島根,693,"266,910",385
11041,2006,ほうぼう,山口,9,"6,930",770
11042,2006,ほうぼう,徳島,127,"64,733",510
11043,2006,ほうぼう,高知,402,"363,766",905
11044,2006,ほうぼう,長崎,"2,706","2,386,412",882
11045,2006,ほうぼう,鹿児島,47,"18,261",389
11046,2006,かながしら,青森,45,"6,930",154
11047,2006,かながしら,新潟,"1,145","243,548",213
11048,2006,かながしら,富山,"6,728","1,090,664",162
11049,2006,かながしら,石川,"4,742","1,046,510",221
11050,2006,かながしら,福井,"1,343","390,640",291
11051,2006,かながしら,京都,231,"71,400",309
11052,2006,かながしら,兵庫,"1,557","417,954",268
11053,2006,かながしら,鳥取,"2,177","428,087",197
11054,2006,かながしら,島根,140,"21,945",157
11055,2006,たい,北海道,119,"103,740",872
11056,2006,たい,青森,"17,783","17,704,062",996
11057,2006,たい,岩手,584,"335,739",575
11058,2006,たい,宮城,"11,507","5,317,882",462
11059,2006,たい,山形,"5,915","6,083,117","1,028"
11060,2006,たい,福島,"8,831","3,236,588",367
11061,2006,たい,茨城,"1,346","534,181",397
11062,2006,たい,千葉,"21,797","15,819,640",726
11063,2006,たい,東京,"1,854","2,046,274","1,104"
11064,2006,たい,神奈川,752,"2,032,414","2,703"
11065,2006,たい,新潟,"35,379","25,268,038",714
11066,2006,たい,富山,"48,730","32,155,059",660
11067,2006,たい,石川,"384,301","301,590,134",785
11068,2006,たい,福井,"68,185","58,897,138",864
11069,2006,たい,静岡,929,"949,183","1,022"
11070,2006,たい,愛知,639,"636,632",996
11071,2006,たい,三重,"26,500","31,462,247","1,187"
11072,2006,たい,京都,"1,324","836,139",632
11073,2006,たい,大阪,139,"33,073",238
11074,2006,たい,兵庫,"31,490","45,534,453","1,446"
11075,2006,たい,和歌山,"23,685","27,946,264","1,180"
11076,2006,たい,鳥取,"36,112","32,669,782",905
11077,2006,たい,島根,"75,929","49,289,693",649
11078,2006,たい,岡山,"5,946","3,833,845",645
11079,2006,たい,山口,"21,010","16,562,835",788
11080,2006,たい,徳島,"9,298","4,517,033",486
11081,2006,たい,香川,947,"364,771",385
11082,2006,たい,愛媛,"13,625","12,704,883",932
11083,2006,たい,高知,"51,247","73,042,817","1,425"
11084,2006,たい,福岡,"15,722","13,450,258",856
11085,2006,たい,長崎,"232,237","223,077,740",961
11086,2006,たい,熊本,"1,479","1,069,878",723
11087,2006,たい,大分,"10,285","17,212,689","1,674"
11088,2006,たい,宮崎,"3,378","6,167,518","1,826"
11089,2006,たい,鹿児島,"36,896","38,338,242","1,039"
11090,2006,養殖たい,石川,"147,604","158,110,450","1,071"
11091,2006,養殖たい,福井,46,"30,944",673
11092,2006,養殖たい,三重,"142,846","157,907,879","1,105"
11093,2006,養殖たい,兵庫,227,"1,131,690","4,985"
11094,2006,養殖たい,和歌山,"13,141","14,400,844","1,096"
11095,2006,養殖たい,高知,"93,663","98,956,749","1,057"
11096,2006,養殖たい,熊本,"18,477","16,198,296",877
11097,2006,養殖たい,鹿児島,"5,655","10,433,420","1,845"
11098,2006,めだい,北海道,95,"39,900",420
11099,2006,めだい,青森,29,"11,214",387
11100,2006,めだい,岩手,664,"116,478",175
11101,2006,めだい,神奈川,"1,645","984,425",598
11102,2006,めだい,新潟,40,"12,600",315
11103,2006,めだい,富山,505,"485,741",962
11104,2006,めだい,石川,"19,979","13,470,223",674
11105,2006,めだい,福井,"10,819","13,048,324","1,206"
11106,2006,めだい,静岡,"8,627","6,118,073",709
11107,2006,めだい,三重,"1,232","918,497",746
11108,2006,めだい,京都,"1,452","688,673",474
11109,2006,めだい,兵庫,276,"303,201","1,099"
11110,2006,めだい,和歌山,501,"329,244",657
11111,2006,めだい,鳥取,"1,281","900,668",703
11112,2006,めだい,島根,"3,950","3,050,466",772
11113,2006,めだい,山口,11,"13,745","1,250"
11114,2006,めだい,徳島,413,"465,430","1,127"
11115,2006,めだい,香川,12,"5,786",482
11116,2006,めだい,高知,"22,222","18,367,220",827
11117,2006,めだい,福岡,"30,865","22,364,136",725
11118,2006,めだい,長崎,"84,840","63,580,047",749
11119,2006,めだい,熊本,61,"39,108",641
11120,2006,めだい,鹿児島,"8,832","6,901,670",781
11121,2006,ぶり,北海道,"17,415","14,890,313",855
11122,2006,ぶり,青森,"19,900","13,907,278",699
11123,2006,ぶり,岩手,160,"116,143",726
11124,2006,ぶり,宮城,981,"840,331",857
11125,2006,ぶり,秋田,"9,584","5,107,937",533
11126,2006,ぶり,山形,141,"67,778",481
11127,2006,ぶり,千葉,"12,144","10,502,621",865
11128,2006,ぶり,東京,278,"175,140",630
11129,2006,ぶり,神奈川,"1,359","1,017,932",749
11130,2006,ぶり,新潟,"47,833","76,319,075","1,596"
11131,2006,ぶり,富山,"45,623","66,897,104","1,466"
11132,2006,ぶり,石川,"242,315","260,494,783","1,075"
11133,2006,ぶり,福井,"86,732","49,305,023",568
11134,2006,ぶり,静岡,"5,486","6,288,752","1,146"
11135,2006,ぶり,三重,"116,429","113,267,481",973
11136,2006,ぶり,京都,"25,322","20,204,236",798
11137,2006,ぶり,兵庫,326,"259,824",797
11138,2006,ぶり,和歌山,"19,930","13,335,813",669
11139,2006,ぶり,鳥取,"24,542","13,039,169",531
11140,2006,ぶり,島根,"33,566","22,104,336",659
11141,2006,ぶり,山口,"3,591","3,185,499",887
11142,2006,ぶり,徳島,"2,683","1,811,274",675
11143,2006,ぶり,高知,"52,675","27,785,524",527
11144,2006,ぶり,福岡,"14,292","14,091,325",986
11145,2006,ぶり,長崎,"42,569","30,437,757",715
11146,2006,ぶり,熊本,"7,318","3,472,007",474
11147,2006,ぶり,大分,398,"338,243",850
11148,2006,ぶり,宮崎,"14,681","8,298,074",565
11149,2006,ぶり,鹿児島,"33,682","19,076,680",566
11150,2006,養殖ぶり,東京,"6,488","5,010,987",772
11151,2006,養殖ぶり,石川,"19,426","21,189,144","1,091"
11152,2006,養殖ぶり,福井,"11,528","13,045,539","1,132"
11153,2006,養殖ぶり,三重,"296,306","307,481,620","1,038"
11154,2006,養殖ぶり,京都,653,"563,363",863
11155,2006,養殖ぶり,大阪,"31,350","21,217,812",677
11156,2006,養殖ぶり,兵庫,"75,260","73,016,954",970
11157,2006,養殖ぶり,徳島,"1,325","594,997",449
11158,2006,養殖ぶり,香川,"6,404","4,066,891",635
11159,2006,養殖ぶり,愛媛,"569,630","419,868,805",737
11160,2006,養殖ぶり,高知,"245,752","233,554,617",950
11161,2006,養殖ぶり,福岡,"21,585","13,369,618",619
11162,2006,養殖ぶり,長崎,"14,669","16,697,479","1,138"
11163,2006,養殖ぶり,熊本,10,"3,675",368
11164,2006,養殖ぶり,大分,"11,615","8,771,647",755
11165,2006,養殖ぶり,鹿児島,"1,125,233","880,908,879",783
11166,2006,わらさ,青森,"14,621","6,935,567",474
11167,2006,わらさ,岩手,"5,121","2,395,188",468
11168,2006,わらさ,宮城,"9,584","4,597,740",480
11169,2006,わらさ,秋田,"11,035","6,363,545",577
11170,2006,わらさ,山形,"1,536","610,387",397
11171,2006,わらさ,千葉,"19,642","10,341,742",527
11172,2006,わらさ,東京,325,"195,689",602
11173,2006,わらさ,神奈川,"5,490","3,576,671",651
11174,2006,わらさ,新潟,"30,004","11,052,903",368
11175,2006,わらさ,富山,"13,868","6,174,655",445
11176,2006,わらさ,石川,"522,599","227,835,087",436
11177,2006,わらさ,福井,"65,951","25,371,693",385
11178,2006,わらさ,静岡,489,"205,296",420
11179,2006,わらさ,三重,"35,596","20,878,406",587
11180,2006,わらさ,京都,"28,798","11,270,900",391
11181,2006,わらさ,兵庫,"8,058","4,472,993",555
11182,2006,わらさ,和歌山,"7,540","4,500,041",597
11183,2006,わらさ,鳥取,"116,554","52,075,254",447
11184,2006,わらさ,島根,"81,570","34,303,723",421
11185,2006,わらさ,山口,"1,765","530,091",300
11186,2006,わらさ,徳島,"2,482","1,536,647",619
11187,2006,わらさ,愛媛,"9,339","3,734,618",400
11188,2006,わらさ,高知,"3,898","1,638,174",420
11189,2006,わらさ,福岡,"24,553","10,571,436",431
11190,2006,わらさ,長崎,"60,707","31,078,003",512
11191,2006,わらさ,大分,764,"497,156",651
11192,2006,わらさ,宮崎,175,"45,833",262
11193,2006,わらさ,鹿児島,"3,892","1,876,067",482
11194,2006,養殖わらさ,京都,548,"370,463",676
11195,2006,養殖わらさ,兵庫,"1,104","933,553",846
11196,2006,養殖わらさ,高知,"2,151","1,356,355",631
11197,2006,はまち,青森,"6,655","3,834,543",576
11198,2006,はまち,岩手,"11,543","2,901,518",251
11199,2006,はまち,宮城,"48,626","11,000,852",226
11200,2006,はまち,秋田,"2,432","346,710",143
11201,2006,はまち,山形,905,"665,700",736
11202,2006,はまち,福島,300,"40,951",137
11203,2006,はまち,千葉,"213,821","88,908,220",416
11204,2006,はまち,神奈川,"42,954","16,912,666",394
11205,2006,はまち,新潟,"6,048","667,695",110
11206,2006,はまち,富山,"38,064","8,582,077",225
11207,2006,はまち,石川,"627,704","233,131,657",371
11208,2006,はまち,福井,"136,961","33,153,111",242
11209,2006,はまち,静岡,"20,937","7,879,087",376
11210,2006,はまち,三重,"138,533","43,604,078",315
11211,2006,はまち,京都,"27,336","5,620,254",206
11212,2006,はまち,兵庫,"8,709","3,524,589",405
11213,2006,はまち,和歌山,"19,003","11,659,915",614
11214,2006,はまち,鳥取,"98,501","30,156,656",306
11215,2006,はまち,島根,"102,989","42,761,916",415
11216,2006,はまち,山口,"104,926","58,816,818",561
11217,2006,はまち,徳島,"1,638","885,476",541
11218,2006,はまち,高知,"5,467","2,434,078",445
11219,2006,はまち,福岡,"38,583","21,354,429",553
11220,2006,はまち,長崎,"53,298","30,747,258",577
11221,2006,はまち,鹿児島,615,"359,768",585
11222,2006,養殖はまち,三重,78,"201,034","2,577"
11223,2006,養殖はまち,兵庫,36,"26,166",727
11224,2006,養殖はまち,高知,154,"40,426",263
11225,2006,養殖はまち,鹿児島,171,"44,652",261
11226,2006,つばす,岩手,"5,092","908,277",178
11227,2006,つばす,宮城,"17,203","6,207,983",361
11228,2006,つばす,福島,85,"26,775",315
11229,2006,つばす,茨城,41,"23,100",563
11230,2006,つばす,千葉,239,"87,797",367
11231,2006,つばす,神奈川,"15,723","5,035,964",320
11232,2006,つばす,新潟,98,"18,218",186
11233,2006,つばす,富山,"13,263","2,406,447",181
11234,2006,つばす,石川,"18,261","3,665,559",201
11235,2006,つばす,福井,"17,219","4,613,889",268
11236,2006,つばす,静岡,419,"122,719",293
11237,2006,つばす,三重,"10,533","7,499,380",712
11238,2006,つばす,京都,"16,356","3,055,773",187
11239,2006,つばす,和歌山,82,"38,662",471
11240,2006,つばす,島根,210,"28,666",137
11241,2006,つばす,徳島,22,"7,413",337
11242,2006,つばす,香川,23,945,41
11243,2006,つばす,高知,329,"239,089",727
11244,2006,つばす,宮崎,30,"1,549",52
11245,2006,つばす,鹿児島,315,"98,569",313
11246,2006,ひらまさ,青森,145,"145,824","1,006"
11247,2006,ひらまさ,岩手,60,"44,300",738
11248,2006,ひらまさ,千葉,53,"55,965","1,056"
11249,2006,ひらまさ,神奈川,29,"51,083","1,761"
11250,2006,ひらまさ,富山,"1,685","1,977,380","1,174"
11251,2006,ひらまさ,石川,"6,438","7,494,694","1,164"
11252,2006,ひらまさ,福井,"5,234","5,726,504","1,094"
11253,2006,ひらまさ,静岡,209,"364,121","1,742"
11254,2006,ひらまさ,三重,"1,067","1,089,140","1,021"
11255,2006,ひらまさ,京都,970,"919,503",948
11256,2006,ひらまさ,兵庫,"3,937","5,159,455","1,311"
11257,2006,ひらまさ,和歌山,79,"124,269","1,573"
11258,2006,ひらまさ,鳥取,161,"95,457",593
11259,2006,ひらまさ,島根,"6,914","5,856,749",847
11260,2006,ひらまさ,山口,"2,434","3,030,284","1,245"
11261,2006,ひらまさ,高知,205,"339,562","1,656"
11262,2006,ひらまさ,福岡,"21,139","19,624,662",928
11263,2006,ひらまさ,長崎,"81,434","68,204,196",838
11264,2006,ひらまさ,熊本,"18,072","21,366,485","1,182"
11265,2006,ひらまさ,大分,401,"409,918","1,022"
11266,2006,ひらまさ,鹿児島,"1,404","2,107,234","1,501"
11267,2006,かんぱち,宮城,205,"112,677",550
11268,2006,かんぱち,東京,"6,492","6,598,186","1,016"
11269,2006,かんぱち,富山,"1,061","376,022",354
11270,2006,かんぱち,石川,"10,795","13,295,893","1,232"
11271,2006,かんぱち,福井,817,"314,688",385
11272,2006,かんぱち,静岡,23,"19,320",840
11273,2006,かんぱち,三重,"88,290","104,596,885","1,185"
11274,2006,かんぱち,兵庫,"6,167","6,536,714","1,060"
11275,2006,かんぱち,和歌山,9,945,105
11276,2006,かんぱち,愛媛,"32,490","37,412,322","1,152"
11277,2006,かんぱち,高知,"11,949","14,220,921","1,190"
11278,2006,かんぱち,福岡,"9,304","12,827,192","1,379"
11279,2006,かんぱち,長崎,"26,150","31,750,488","1,214"
11280,2006,かんぱち,大分,133,"273,840","2,059"
11281,2006,かんぱち,鹿児島,"3,321","2,644,335",796
11282,2006,養殖かんぱち,東京,"22,161","26,385,434","1,191"
11283,2006,養殖かんぱち,石川,"22,936","37,759,950","1,646"
11284,2006,養殖かんぱち,三重,"174,514","274,456,199","1,573"
11285,2006,養殖かんぱち,京都,38,"49,876","1,313"
11286,2006,養殖かんぱち,兵庫,"15,663","24,608,987","1,571"
11287,2006,養殖かんぱち,和歌山,119,"62,528",525
11288,2006,養殖かんぱち,愛媛,"74,071","106,624,519","1,439"
11289,2006,養殖かんぱち,高知,"41,950","61,428,798","1,464"
11290,2006,養殖かんぱち,福岡,"2,820","3,711,133","1,316"
11291,2006,養殖かんぱち,長崎,112,"96,937",866
11292,2006,養殖かんぱち,熊本,"2,405","2,703,826","1,124"
11293,2006,養殖かんぱち,鹿児島,"16,060","17,550,035","1,093"
11294,2006,さわら,北海道,14,"11,928",852
11295,2006,さわら,青森,382,"379,723",994
11296,2006,さわら,岩手,"1,320","1,432,664","1,085"
11297,2006,さわら,宮城,53,"45,970",867
11298,2006,さわら,秋田,135,"135,891","1,007"
11299,2006,さわら,山形,265,"83,475",315
11300,2006,さわら,茨城,9,"1,365",152
11301,2006,さわら,千葉,337,"302,570",898
11302,2006,さわら,新潟,224,"27,195",121
11303,2006,さわら,富山,"14,662","14,563,732",993
11304,2006,さわら,石川,"53,554","47,854,618",894
11305,2006,さわら,福井,"21,231","16,802,939",791
11306,2006,さわら,愛知,798,"440,580",552
11307,2006,さわら,三重,281,"156,273",556
11308,2006,さわら,京都,337,"191,636",569
11309,2006,さわら,大阪,63,"20,832",331
11310,2006,さわら,兵庫,381,"271,761",713
11311,2006,さわら,鳥取,"2,858","2,497,445",874
11312,2006,さわら,島根,"1,120","530,261",473
11313,2006,さわら,岡山,"1,801","2,336,354","1,297"
11314,2006,さわら,山口,52,"20,601",396
11315,2006,さわら,香川,27,"8,506",315
11316,2006,さわら,高知,125,"151,422","1,211"
11317,2006,さわら,福岡,"4,860","3,769,406",776
